nome,categoria,indirizzo,cap,comune,provincia,telefono,sito_web,lat,lon,osm_id
Pasticceria Colombo,Panetteria/Pasticceria (per nome),,,,,,,45.3174858,8.8578244,node/2409092059
Pasticceria Colombo,Panetteria/Pasticceria (per nome),Via Cesare Battisti 73,22070,,,+39391 388 4066,,45.6899088,8.932199,node/8762211117
Pasticceria Colombo,Panetteria/Pasticceria (per nome),,,,,,,45.8403092,8.7595587,way/300988394
Pasticceria Comi,Panetteria/Pasticceria (per nome),Via Camillo Benso conte di Cavour 4,,,,+39 039 9241274,https://www.pasticceriacomi.it/,45.7091513,9.3355543,node/2196003794
Pasticceria Conato,Panetteria/Pasticceria (per nome),,,,,,,45.5180301,10.8200338,node/4680417733
Pasticceria Confetteria Anselmo,Panetteria/Pasticceria (per nome),,,,,,,45.0421823,7.3521328,node/7087124323
Pasticceria Confetteria Deregibus,Panetteria/Pasticceria (per nome),Corso Firenze 26 rosso,,,,,,44.4155706,8.9328173,node/3825281724
Pasticceria Confetteria Furio,Panetteria/Pasticceria (per nome),,,,,,,43.9094444,10.5287954,node/5124245310
Pasticceria Conti,Panetteria/Pasticceria (per nome),,,,,,,43.7645726,11.2100808,node/7292180054
Pasticceria Conti e Figlio,Panetteria/Pasticceria (per nome),,,,,,,43.7734474,11.2338854,node/6339446367
Pasticceria Contis,Panetteria/Pasticceria (per nome),,,,,,,39.5604503,8.9001964,node/13593655575
Pasticceria Copat,Panetteria/Pasticceria (per nome),,38066,,,,,45.8863993,10.8416862,node/2874083201
Pasticceria Corbin,Panetteria/Pasticceria (per nome),Via Belmonte,,,,,,45.8375986,11.4226263,node/5961683364
Pasticceria Corradi,Panetteria/Pasticceria (per nome),,,,,,,45.6752238,8.2143884,node/679192428
Pasticceria Corrado,Panetteria/Pasticceria (per nome),,,,,,,45.1068086,7.2693269,node/12137829200
Pasticceria Correggio,Panetteria/Pasticceria (per nome),,,,,,,45.4704224,9.1511983,node/7139721608
Pasticceria Cortese,Panetteria/Pasticceria (per nome),Piazza San Marco 24,36062,,,+39 0424 700029,www.pasticceriacortese.com,45.7994512,11.6062391,node/286295842
Pasticceria Corvi,Panetteria/Pasticceria (per nome),,,,,,,46.1541526,10.1525551,node/520693185
Pasticceria Cosma,Panetteria/Pasticceria (per nome),,,,,,,40.4909941,17.9963735,node/11365099481
Pasticceria Cremeria Bruno,Panetteria/Pasticceria (per nome),,,,,,,44.3806399,6.9679043,node/5124096541
Pasticceria Cristallo,Pasticceria artigianale,,,,,,,42.4056669,12.8508623,node/3889006174
Pasticceria Cristiani,Panetteria/Pasticceria (per nome),Via di Salviano 6,57124,,,+39 0586 856598,https://www.pasticceriacristiani.it/,43.547761,10.3288417,node/356626437
Pasticceria Croquembouche,Panetteria/Pasticceria (per nome),,,,,,,40.3364265,15.3373633,node/10811450630
Pasticceria Croquembouche,Panetteria/Pasticceria (per nome),,,,,,https://www.pasticceriacroquembouche.it/,45.7642959,6.9854903,node/13101351873
Pasticceria Cuccato,Panetteria/Pasticceria (per nome),,,,,,,45.2320196,11.467194,node/6036340849
Pasticceria Cucchietti,Panetteria/Pasticceria (per nome),,,,,,,44.467474,7.3627979,node/5843634500
Pasticceria Cuccoli,Panetteria,,,,,,,43.6149433,11.4766064,node/5426263294
Pasticceria Cuneo,Panetteria/Pasticceria (per nome),Piazza Tancredi Galimberti 15,,,,,,44.3885576,7.5473771,node/6059792096
Pasticceria Cunico,Panetteria/Pasticceria (per nome),,,,,,,45.7336427,11.5209792,node/1194228489
Pasticceria Cusini,Panetteria/Pasticceria (per nome),,,,,,,46.510684,10.1218238,node/2429532641
Pasticceria Cutini,Panetteria/Pasticceria (per nome),Via Stresa 31,,,,+39 06 305 4059,,41.9370177,12.4372258,node/1720353018
Pasticceria D'Amore,Panetteria/Pasticceria (per nome),Via Timeo 2,,,,,,37.8545774,15.2882882,node/4208725289
Pasticceria D'Orazio,Panetteria/Pasticceria (per nome),Vico Storto Teatro San Ferdinando 1,66100,,,+39 0871 452276,,42.3505373,14.1678469,node/9710256687
Pasticceria D. Villa di M. Profumo,Panetteria/Pasticceria (per nome),Via del Portello 2 rosso,,,,,,44.4108681,8.9343065,node/1571722047
Pasticceria DAVA,Panetteria/Pasticceria (per nome),,,,,,,44.7007724,10.6248035,node/11547086119
Pasticceria Da Marco,Panetteria,,,,,,,40.901796,9.1031705,node/13432604845
Pasticceria Da Pian,Panetteria/Pasticceria (per nome),,,,,,,46.4064011,12.0201984,node/4481549742
Pasticceria Da Re Di Maron Renato,Panetteria/Pasticceria (per nome),,,,,+390498055722,,45.3903788,11.7837263,node/10130674650
Pasticceria Dal Santo,Panetteria/Pasticceria (per nome),,,,,,,45.7352215,12.4344984,node/5167753851
Pasticceria Dalla Fiore,Panetteria/Pasticceria (per nome),,,,,+39 0386 62256,,45.005818,11.3007328,node/11341039621
Pasticceria Dalmasso,Panetteria/Pasticceria (per nome),,,,,,,45.0708714,7.5197194,node/10293493737
Pasticceria Dalè,Panetteria/Pasticceria (per nome),,,,,,,44.9960619,10.416605,node/13015441755
Pasticceria Dangel,Panetteria/Pasticceria (per nome),,,,,,,37.9194409,15.9873943,node/7590142914
Pasticceria Daniel,Panetteria/Pasticceria (per nome),,,,,,,42.4139075,12.8595344,node/5158770579
Pasticceria Daniela,Panetteria/Pasticceria (per nome),Via Aurelia 20,56019,,,,,43.7663321,10.3403108,node/1765483638
Pasticceria Daniele,Panetteria/Pasticceria (per nome),,,,,,,45.5615612,8.1124074,node/11878463657
Pasticceria Daniele,Panetteria/Pasticceria (per nome),,,,,,,45.6876746,12.2874188,node/13028143273
Pasticceria Danieli,Panetteria,Piazza del Mercato 9,,,,+39 041 0991183,,45.4750214,12.2250902,node/12394299243
Pasticceria Danilo,Panetteria/Pasticceria (per nome),,,,,+39 0183 400667,https://www.pasticceriadanilo.it/,43.9195968,8.0976666,node/13037679639
Pasticceria Dante,Panetteria/Pasticceria (per nome),Via Madonna Sette Dolori 11,27029,,,,,45.3217468,8.8540152,node/14162183701
Pasticceria De Angelis,Panetteria/Pasticceria (per nome),,,,,,,40.5345678,17.431622,node/13050210204
Pasticceria De Bellis,Panetteria/Pasticceria (per nome),Piazza del Paradiso 56/57,,,,+39 06 6861480,http://pasticceriadebellis.com,41.8959446,12.4738465,node/5979509286
Pasticceria De Grazia,Panetteria/Pasticceria (per nome),Via Argentieri 24,,,,,,38.1944773,15.5561163,node/14148281001
Pasticceria De Riso,Panetteria/Pasticceria (per nome),,,,,,,40.6499926,14.6280592,node/1631440842
Pasticceria De Santis,Panetteria/Pasticceria (per nome),Via Roma / Rue de Rome 3b,11100,,,0165 43766,https://pasticceriadesantis.myadj.it/,45.7421526,7.3159965,node/14005475501
Pasticceria De Vescovi,Panetteria/Pasticceria (per nome),Piazza Ventisette Dicembre 15,,,,,,44.336706,9.2665107,node/4841112989
Pasticceria Dea,Panetteria/Pasticceria (per nome),,,,,,,41.0932981,16.8603896,node/4172466990
Pasticceria Degli Alberti,Panetteria,,,,,,,44.8226921,9.1980101,node/2985150005
Pasticceria Dei,Panetteria,,,,,,,43.6050714,10.9687388,node/644621812
Pasticceria Deidda,Panetteria/Pasticceria (per nome),Via Guglielmo Marconi 56,,,,,,39.2266546,9.1303476,node/3957217770
Pasticceria Del Borgo,Panetteria/Pasticceria (per nome),,,,,,,45.7749844,8.9746396,node/1895835880
Pasticceria Del Cuore Adelina,Panetteria/Pasticceria (per nome),,,,,,https://pasticceriadelcuore.it/,45.0722852,7.7083221,node/12344363167
Pasticceria Del Moro,Panetteria/Pasticceria (per nome),,,,,,,44.6517351,12.2478755,node/11955990862
Pasticceria Del Ponte,Panetteria/Pasticceria (per nome),,,,,,,44.1398028,12.2323094,node/7197542118
Pasticceria Del Portico,Panetteria/Pasticceria (per nome),Via Emilia Interna 86,,,,,,44.3200199,11.7989421,node/13151689376
Pasticceria Delice,Panetteria/Pasticceria (per nome),,,,,,,45.7860615,11.9230876,node/1866178521
Pasticceria Delizia,Panetteria/Pasticceria (per nome),Piazza San Filippo Neri 6,63074,,,+39 0735 582134,,42.9610771,13.8758298,node/944668286
Pasticceria Delizia,Panetteria/Pasticceria (per nome),,,,,,,39.5392431,8.6275536,node/13563777193
Pasticceria Delizia,Panetteria/Pasticceria (per nome),,,,,,,39.5377732,9.1306272,node/13647794446
Pasticceria Delizie Estensi,Panetteria/Pasticceria (per nome),,,,,,,44.9228801,12.2301981,node/11333049678
Pasticceria Delizie del Mediterraneo,Panetteria/Pasticceria (per nome),,,,,+39 019 9482060,,44.3090406,8.4860952,node/3908718989
Pasticceria Delle Donne,Panetteria/Pasticceria (per nome),Via Pozzuolo 77,,,,+39 0832 309015,,40.3566121,18.1613115,node/1778198733
Pasticceria Demetrio Castello,Panetteria/Pasticceria (per nome),,,,,,,45.1894811,9.1548364,node/11902330611
Pasticceria Denina,Panetteria/Pasticceria (per nome),,,,,,,44.3483571,7.7715836,node/2461883811
Pasticceria Desideria,Panetteria,Via dei Colli 95,35143,,,+39 049 5225524,https://pasticceriadesideria.it/,45.395663,11.8276225,node/12873953701
Pasticceria Desir,Panetteria,,,,,,,37.8808018,15.3070223,node/3454833892
Pasticceria Desiree,Pasticceria artigianale,62,,,,+39 0771 567033,,41.348485,13.3532512,node/2298269955
Pasticceria Desirèe,Panetteria/Pasticceria (per nome),,,,,,,45.2552709,10.2988896,node/2437296252
Pasticceria Di Dio,Panetteria/Pasticceria (per nome),,,,,,,37.5069886,15.0932609,node/7694811785
Pasticceria Di Lorenzo,Panetteria/Pasticceria (per nome),,,,,,,36.862803,14.7596816,node/6260748223
Pasticceria Di Maggio,Panetteria/Pasticceria (per nome),,,,,,,37.5600949,14.2948017,node/7008870720
Pasticceria Di Maio,Panetteria/Pasticceria (per nome),,,,,,,38.123437,13.3102373,node/13273016064
Pasticceria Diamante Caffetteria Gelateria,Panetteria/Pasticceria (per nome),Viale Antonio Salandra 52,,,,+39 080 321 0109,,41.1130174,16.8634998,node/12766358901
Pasticceria Dianda,Panetteria/Pasticceria (per nome),,,,,+39 0583 492661,,43.8414147,10.5075793,node/5884205710
Pasticceria Dolce Antico,Panetteria/Pasticceria (per nome),Strada Provinciale Gravina di Castro 84,,,,+39 080 303 1403,,40.7601354,17.4240728,node/12987824639
Pasticceria Dolce Bassano,Panetteria/Pasticceria (per nome),,,,,,,45.7686415,11.73469,node/1550812445
Pasticceria Dolce Cecilia -  Rampini,Panetteria/Pasticceria (per nome),,,,,3316139870,,42.363315,13.3060424,node/14101411362
Pasticceria Dolce Forno,Panetteria,,,,,,,44.6466542,7.4877851,node/12168873722
Pasticceria Dolce Idea,Panetteria/Pasticceria (per nome),Via Flaminia 26-28,,,,+39 0721 899891,,43.7701283,12.932936,node/4624154450
Pasticceria Dolce Linea Srl,Panetteria/Pasticceria (per nome),,,,,,,44.6920666,10.6562258,node/12318968403
Pasticceria Dolce Lucia,Panetteria/Pasticceria (per nome),Via Guglielmo Marconi 80,,,,+39 051 591002,,44.4759218,11.276199,node/3531731574
Pasticceria Dolce Morso,Panetteria/Pasticceria (per nome),,,,,,,43.7681868,11.2849661,node/13134659345
Pasticceria Dolce Paradiso,Panetteria/Pasticceria (per nome),Via Monte Bianco 1/B,30121-30176,,,,,45.5039036,12.2757802,node/4271308255
Pasticceria Dolce Sicilia,Panetteria/Pasticceria (per nome),,,,,,,45.6095539,8.8485528,node/4081678684
Pasticceria Dolcemania,Panetteria/Pasticceria (per nome),Via Potenza 65,,,,+39 0735 655586,https://www.pasticceriadolcemania.it/,42.9101068,13.8932267,node/2469054629
Pasticceria Dolcevita,Panetteria/Pasticceria (per nome),,,,,+39 0571 450400,,43.6899952,10.7576372,node/10846848919
Pasticceria Dolci & Delizie,Panetteria/Pasticceria (per nome),Via Bissuola 24,30173,,,,,45.4952537,12.2518856,node/4754892305
Pasticceria Dolci Capricci,Panetteria/Pasticceria (per nome),,,,,,,45.6861834,8.1809912,node/2966795722
Pasticceria Dolci Chiacchiere e Caffè,Panetteria/Pasticceria (per nome),Via Garibaldi 121,,,,,,45.7460059,9.0497937,node/6945649199
Pasticceria Dolci Follie,Panetteria/Pasticceria (per nome),Via Marconi,,,,,,41.6320184,13.7149243,node/6698979363
Pasticceria Dolci Momenti,Panetteria/Pasticceria (per nome),,,,,,,43.3679131,13.6226774,node/5493166497
Pasticceria Dolci Palmisano,Panetteria/Pasticceria (per nome),,,,,,,45.553182,12.653487,node/13340762269
Pasticceria Dolci Tentazioni - Madonna di Campagna,Panetteria/Pasticceria (per nome),Largo Cardinal Massaia 44d,10147,,,+390112213192,https://www.dolcitentazionitorino.it/,45.0980396,7.6722109,node/4733992731
Pasticceria Dolci d'Incanto,Panetteria/Pasticceria (per nome),,,,,,,45.6547768,8.1880955,node/9345049213
Pasticceria Dolci e Dolcezze,Panetteria/Pasticceria (per nome),Piazza Cesare Beccaria 8/R,,,,,,43.7704658,11.2702691,node/11750112669
Pasticceria Dolomiti,Panetteria/Pasticceria (per nome),,,,,,,46.0855633,12.0454709,node/7793859119
Pasticceria Don Bosco,Panetteria/Pasticceria (per nome),,,,,,,45.9630522,12.6536367,node/1309384856
Pasticceria Dones,Panetteria,,,,,,,45.817801,8.830684,node/4867538822
Pasticceria Donizetti,Panetteria/Pasticceria (per nome),Via Alberto Pitentino,,,,,,45.7025888,9.6784673,node/1314766107
Pasticceria Donà,Panetteria/Pasticceria (per nome),,,,,,,45.8157163,8.6134648,node/10766816523
Pasticceria Dora,Panetteria/Pasticceria (per nome),Via Crevalcore 1,40017,,,,,44.643023,11.1857293,node/2138783860
Pasticceria Dria,Panetteria/Pasticceria (per nome),,,,,,,44.3993749,8.9491862,node/1780658083
Pasticceria Drucci,Panetteria/Pasticceria (per nome),,,,,,,39.5392872,9.1314111,node/13647794447
Pasticceria Duca,Panetteria,Via Magnagrecia 76,,,,,,41.881996,12.508097,node/7715523709
Pasticceria Dulcia,Panetteria/Pasticceria (per nome),,,,,+39 0161 987091,https://pasticceriadulcia.com/,45.4219886,8.0539166,node/13355920264
Pasticceria Duomo,Panetteria,,,,,,,44.5101052,9.9891969,node/3790554148
Pasticceria Durante,Panetteria/Pasticceria (per nome),,,,,,,40.9396505,14.2661181,node/10911983520
Pasticceria DuttBon,Panetteria/Pasticceria (per nome),,,,,,,46.256471,13.0815665,node/13786414301
Pasticceria E Gelateria Chantilly Di Bertucci Moreno,Panetteria/Pasticceria (per nome),,,,,+39 096 196 8707,,38.8988102,16.7459106,node/12469103952
Pasticceria Eden,Panetteria/Pasticceria (per nome),,,,,,,39.0079168,9.000931,node/13251904150
Pasticceria Eden,Panetteria/Pasticceria (per nome),Via dell'Indipendenza 69c,40126,,,+39 051 421 8533,https://www.iporticihotel.com/pasticceriaeden/,44.5018472,11.3447671,node/13448592473
Pasticceria Edoardo,Panetteria/Pasticceria (per nome),Via Cupa 1,,,,+39 075 803 8070,https://www.facebook.com/PasticceriaEdoardo,43.1036737,12.5362406,node/10940602761
Pasticceria Effeci,Panetteria/Pasticceria (per nome),Via Giuseppe Garibaldi 28,,,,+39 329 315 5742,,37.9301602,12.3277374,node/13197283331
Pasticceria Effedue,Panetteria/Pasticceria (per nome),,,,,,,45.4313659,11.0491839,node/1495299006
Pasticceria Eiffel sweet and salt,Panetteria/Pasticceria (per nome),Riviera Bosco Piccolo 56,,,,,,45.4513816,12.1819181,node/11906927688
Pasticceria Elba,Panetteria/Pasticceria (per nome),,,,,,,45.0497006,7.6509519,node/3147953815
Pasticceria Elena,Panetteria/Pasticceria (per nome),Via Ospedale 28,,,,+39 0374 56138,,45.2945645,9.7627044,node/2088710764
Pasticceria Elena,Panetteria/Pasticceria (per nome),,,,,,,43.9186443,8.0929456,node/10766674433
Pasticceria Elena 2,Panetteria/Pasticceria (per nome),,,,,+39 0183 495782,,43.9112203,8.0841712,node/8578527941
Pasticceria Eleonora,Panetteria/Pasticceria (per nome),,,,,,,39.7719989,8.583014,node/12539265101
Pasticceria Elisa,Panetteria/Pasticceria (per nome),,,,,,,45.5214108,12.1036472,node/1722701264
Pasticceria Elisabetta,Panetteria/Pasticceria (per nome),,,,,,,40.8541999,14.3790879,node/9590552143
Pasticceria Elisabetta,Panetteria/Pasticceria (per nome),Piazzale Arnaldo 1,,,,+39 030 47237,,45.5365255,10.2306952,node/12847557690
Pasticceria Elisir,Panetteria/Pasticceria (per nome),Via Fabio Filzi 56,,,,+39 0444 522178,,45.5316754,11.4979877,node/13428120491
Pasticceria Elli,Panetteria/Pasticceria (per nome),24,,,,,,45.4951131,9.3756463,node/6230219736
Pasticceria Elvezia,Panetteria,,,,,+39 0383 368597,,44.9880165,9.0124505,node/2209800291
Pasticceria Ema,Panetteria,,,,,,,45.7237857,9.5794032,node/4031147031
Pasticceria Emma,Panetteria/Pasticceria (per nome),,,,,+39 333 838 2232,,42.4601586,14.2252445,node/7366176502
Pasticceria Enrico Pendola,Panificio artigianale,Via Baglio Grande 42,,,,+39 0925 941080,,37.6471341,13.1118237,node/9825042039
Pasticceria Erika,Panetteria/Pasticceria (per nome),,,,,,,46.4987228,11.8761531,node/9405852530
Pasticceria Esmeralda,Panetteria/Pasticceria (per nome),,,,,,,40.6406093,17.9441326,node/7141518904
Pasticceria Esna,Panetteria/Pasticceria (per nome),,,,,,,45.0733321,7.609187,node/9700161860
Pasticceria Europa,Panetteria/Pasticceria (per nome),,,,,,,43.8690988,10.7534859,node/1900692678
Pasticceria Excalibur,Panetteria/Pasticceria (per nome),,,,,,,43.7830238,11.2402392,node/7494970980
Pasticceria Excelsior,Panetteria/Pasticceria (per nome),,,,,,,37.8144262,13.2978311,node/3970918297
Pasticceria Excelsior by Ricci,Panetteria/Pasticceria (per nome),Viale Martiri della Benedicta 99,,,,,,44.7268556,8.8546343,node/6581328102
Pasticceria F.lli Braghetti,Panetteria/Pasticceria (per nome),,,,,,,43.1315255,13.0632335,node/11700433247
Pasticceria F.lli Gangi,Panetteria/Pasticceria (per nome),,,,,,,46.0563736,13.2308206,node/424867016
Pasticceria F.lli Porcaro,Panetteria/Pasticceria (per nome),,,,,,,43.9112404,10.8581156,node/11642433309
Pasticceria Fabbri,Panetteria/Pasticceria (per nome),,,,,,,44.0950689,12.4032203,node/10766285016
Pasticceria Fabbrini,Panetteria/Pasticceria (per nome),Corso Giuseppe Mazzini 33,,,,,,43.6174351,11.4729699,node/5809044475
Pasticceria Fabirica,Panetteria/Pasticceria (per nome),Via Don Emilio Angeli 3,,,,+39 333 421 6479,https://www.pasticceriafabiricalucca.com/,43.8599491,10.5924474,node/14123879308
Pasticceria Fabrizio Galla,Panetteria/Pasticceria (per nome),,,,,+39 011 919 7998,https://fabriziogalla.it,45.1576968,7.9517692,node/13568446632
Pasticceria Facenda,Panetteria/Pasticceria (per nome),,,,,,,40.6657022,15.1067282,node/11468947004
Pasticceria Faganello,Panetteria/Pasticceria (per nome),,,,,,,45.9295864,12.1476827,node/10983598041
Pasticceria Fagiolo,Panetteria/Pasticceria (per nome),Corso Giuseppe Romita 13,,,,+390171945165,https://www.cioccolateriafagiolo.it/,44.5176112,7.4776463,node/7306953000
Pasticceria Falcone,Panetteria/Pasticceria (per nome),,,,,,,45.6457171,9.0817982,node/4244117870
Pasticceria Fanini,Panetteria/Pasticceria (per nome),,,,,,,45.8249418,12.2050409,node/1510193596
Pasticceria Farina,Panetteria/Pasticceria (per nome),,,,,,,45.5359264,9.2425093,node/11311397824
Pasticceria Febù - Magie in forno,Panetteria/Pasticceria (per nome),,,,,,,45.8611839,8.8693435,node/13464350641
Pasticceria Fede,Panetteria/Pasticceria (per nome),,,,,,,36.8682507,14.761286,node/7688101575
Pasticceria Feigian,Panetteria/Pasticceria (per nome),,,,,,,37.9742244,12.9638449,node/4727892880
Pasticceria Feliciani,Panetteria/Pasticceria (per nome),,,,,,,45.7179976,9.7288727,node/12290060525
Pasticceria Ferrarese,Panetteria/Pasticceria (per nome),,,,,,,46.280971,13.1173107,way/36040493
Pasticceria Ferrari,Panetteria/Pasticceria (per nome),,,,,+39 371 1468596,,44.4167656,12.1999613,node/601010863
Pasticceria Ferrari,Panetteria/Pasticceria (per nome),,,,,,https://www.facebook.com/PasticceriaFerrari/,45.0161137,9.4480885,node/5349268416
Pasticceria Ferraris di Contino G.,Panetteria/Pasticceria (per nome),Corso Valsesia 91,,,,,,45.6165236,8.3708699,node/10916487108
Pasticceria Ferri,Panetteria/Pasticceria (per nome),,,,,,,41.8853491,16.1705396,node/4345445318
Pasticceria Ferrucci,Panetteria/Pasticceria (per nome),,,,,,,41.2565925,15.7306805,node/13830916576
Pasticceria Fiabane,Panetteria/Pasticceria (per nome),,,,,,,46.1403005,12.217134,node/8434837167
Pasticceria Fiaschi,Panetteria/Pasticceria (per nome),Piazza Mercatale 144,,,,,,43.8790363,11.1025369,node/1744458096
Pasticceria Fiasconaro,Panetteria/Pasticceria (per nome),,,,,,,37.9321213,14.0875022,node/11055201967
Pasticceria Ficano,Panetteria/Pasticceria (per nome),Via San Gaetano 52,,,,+39 039 996 0899,,45.6770055,9.3301446,node/14016980758
Pasticceria Fieni,Pasticceria artigianale,,,,,,,42.1447247,12.491617,node/4982875464
Pasticceria Fieni,Panetteria/Pasticceria (per nome),Viale di Focene 427,,,,+39 06 9432 6541,,41.8162137,12.2117997,node/5697178030
Pasticceria Filippini,Panetteria/Pasticceria (per nome),,,,,+39 051 575968,,44.476341,11.279531,node/7611204225
Pasticceria Filippo Fiorini,Panetteria/Pasticceria (per nome),Via Dante 13,,,,,,45.3664382,10.2194878,node/2636789255
Pasticceria Filippo e Giancarlo,Panetteria/Pasticceria (per nome),,,,,,,43.895133,11.067492,node/4093060390
Pasticceria Fiorelli,Pasticceria artigianale,,,,,+39 0771 548162,http://www.pasticceriafiorelli.com,41.2567798,13.4340594,node/944072266
Pasticceria Fiorio,Panetteria/Pasticceria (per nome),Via Fiume 19,37047,,,,https://facebook.com/PasticceriaFiorio/,45.400205,11.2758601,node/4357193990
Pasticceria Fiorucci,Panetteria/Pasticceria (per nome),Via Aldo Moro 56,,,,,,43.0891378,12.3084458,node/3935691198
Pasticceria Firmino,Panetteria/Pasticceria (per nome),,,,,,,45.8902921,12.3021993,node/3712122467
Pasticceria Flego,Panetteria/Pasticceria (per nome),,,,,+39 045 8032471,https://www.pasticceriaflego.net,45.4412985,10.9981583,node/10032039151
Pasticceria Focacceria Le Delizie,Panetteria,,,,,,,44.4590544,8.9015114,node/5288275478
Pasticceria Follis,Panetteria/Pasticceria (per nome),,,,,,,45.3239072,8.3984286,node/11102731389
Pasticceria Forin,Panetteria/Pasticceria (per nome),,,,,,,45.4010627,11.9430684,node/455927859
Pasticceria Forno Belli,Panetteria,,,,,,,42.3186108,12.0587129,node/4952482316
Pasticceria Fortini,Panetteria/Pasticceria (per nome),,,,,+39 0521 1414489,,44.7814552,10.3172777,node/13257304254
Pasticceria Framì,Panetteria/Pasticceria (per nome),,,,,,,45.930734,12.4228912,node/12138622042
Pasticceria Francalanza,Panetteria/Pasticceria (per nome),,,,,+39 328 7191399,https://www.pasticceriafrancalanza.it/,37.5576719,15.0660306,node/6605050413
Pasticceria Franco,Panetteria/Pasticceria (per nome),,,,,,,44.4351174,8.8927625,node/4109923915
Pasticceria Franco e Romana,Panetteria/Pasticceria (per nome),,,,,,,43.4069942,13.5518316,node/5516029600
Pasticceria Franzi,Panetteria/Pasticceria (per nome),,,,,,,45.7840382,8.9643399,node/1895914535
Pasticceria Fratelli Gangi,Panetteria/Pasticceria (per nome),,,,,+39 095 7723750,,37.7881166,14.830564,node/5225105198
Pasticceria Frisenda,Panetteria/Pasticceria (per nome),,,,,,,38.1112729,14.7147172,way/1319196149
Pasticceria Fulghesu,Panetteria/Pasticceria (per nome),,,,,,,39.8537278,9.0530643,node/13513981951
Pasticceria Fumagalli,Panetteria/Pasticceria (per nome),,,,,,https://fumagallipasticceria.com/,45.7046721,9.3106611,node/4849058621
Pasticceria G,Panetteria/Pasticceria (per nome),,,,,,,37.5030872,15.0909495,node/8952502548
Pasticceria GNB,Panetteria/Pasticceria (per nome),,,,,,,44.9051258,8.214134,node/2063859820
Pasticceria Gabatel,Panetteria/Pasticceria (per nome),,,,,+39 333 868 7838,,45.6399363,12.597276,node/9965944464
Pasticceria Gaetano,Panetteria/Pasticceria (per nome),Via Torre Degli Agli,50127,,,+39 055 411841,www.pasticceriagaetano.it,43.7939357,11.219301,node/942809793
Pasticceria Gaggion,Bar-Pasticceria,,,,,+39 351 7157617,https://www.pasticceriagaggion.it/,46.1322419,12.3244511,way/202945716
Pasticceria Gagliardo,Panetteria/Pasticceria (per nome),,,,,,,43.627313,10.2947465,node/302353252
Pasticceria Galantuomini,Panetteria/Pasticceria (per nome),,,,,,,43.8128512,10.6778706,node/5651616517
Pasticceria Galfrè,Panetteria,Corso Galileo Ferraris 15,,,,+39 0171 603614,,44.3827452,7.5371071,node/6542713175
Pasticceria Gali,Panetteria/Pasticceria (per nome),Via Guglielmo Marconi 1,,,,+39 035 662384,https://www.pasticceriagali.it,45.7038323,9.7192982,node/12694676821
Pasticceria Galileo Galilei,Panetteria/Pasticceria (per nome),Via Galileo Galilei 9,,,,,,43.6253224,13.3992334,node/3280128875
Pasticceria Gallo,Panetteria/Pasticceria (per nome),Piazza Tancredi Galimberti 13,,,,,,44.3885448,7.5474031,node/6029760254
Pasticceria Gamba,Panetteria/Pasticceria (per nome),,,,,,,45.6480151,9.5974082,node/4783056669
Pasticceria Gamba,Panetteria/Pasticceria (per nome),,,,,,,45.0649031,11.1338937,node/8414599578
Pasticceria Gamba,Panetteria/Pasticceria (per nome),Piazza Maggiore 18,,,,+39 0363 987146,https://pasticceriagamba.it/,45.5704253,9.767207,node/12799781870
Pasticceria Gambardella,Panetteria/Pasticceria (per nome),,,,,,,40.6511168,14.6266687,node/9487025298
Pasticceria Gambasin,Panetteria/Pasticceria (per nome),,,,,,,45.8361575,11.853532,node/3039646548
Pasticceria Garibaldi,Panetteria/Pasticceria (per nome),,,,,,,43.3514128,12.5801021,node/7366380249
Pasticceria Gasperi,Panetteria/Pasticceria (per nome),,,,,,,45.5262551,10.1594881,node/2872864693
Pasticceria Gatto,Panetteria/Pasticceria (per nome),Via Sabotino 3 rosso,,,,,,44.425784,8.816391,node/1716752338
Pasticceria Gelateria Andreoni Errebi,Panetteria/Pasticceria (per nome),,,,,,,43.69913,10.7405253,node/9755758417
Pasticceria Gelateria Bar,Panetteria/Pasticceria (per nome),,,,,,,38.4659925,14.9547744,node/2317582701
Pasticceria Gelateria Bar Nuovo Swing,Panetteria/Pasticceria (per nome),Via Borgosatollo 1,,,,+39 030 267238,,45.4442573,10.2316313,node/12795953114
Pasticceria Gelateria Bar Petrella,Panetteria/Pasticceria (per nome),Viale San Martino 371,98124,,,,,38.1761371,15.5474767,node/2557683574
Pasticceria Gelateria Battistini,Panetteria/Pasticceria (per nome),,,,,,,44.787161,10.3391597,node/2258277084
Pasticceria Gelateria Bombonier,Panetteria/Pasticceria (per nome),,,,,,,41.6923332,13.4189441,node/1819193995
Pasticceria Gelateria Bucaneve,Panetteria/Pasticceria (per nome),,,,,,,45.5746852,11.0388167,node/3859019183
Pasticceria Gelateria Caffè Tocco,Panetteria/Pasticceria (per nome),,,,,,,41.0265071,14.4656784,node/10175190420
Pasticceria Gelateria Café del Borgo,Panetteria/Pasticceria (per nome),,,,,,,45.8402311,8.7561993,node/412834758
Pasticceria Gelateria Cristiano,Panetteria/Pasticceria (per nome),Piazza Eschilo 84,,,,+390652351277,,41.7685854,12.3728399,node/13962776661
Pasticceria Gelateria Delizie,Panetteria/Pasticceria (per nome),,,,,,,40.4374957,18.0460672,node/11917461831
